"","JarID","ParentTrt","FemaleID","MaleID","JarSeatable","LarvaeAreaPix2","LarvaeAreaum2","LarvaeCompactness","LarvaeDiamPix","LarvaeDiamum","LarvaeEccentricity","LarvaeExtent","LarvaeFormFactor","LarvaeImageID","LarvaeMajorAxisLengthPix","LarvaeMaxRadiusPix","LarvaeMeanRadiusPix","LarvaeMedianRadiusPix","LarvaeMinDiamPix","LarvaeMinorAxisLengthPix","LarvaePerimeterPix","LarvaePerimeterum","LarvaePixPerum","LarvaeSolidity","DateFixed","mV1","mV2","mV3","AveragemV","JarpH_raw","JarNBSCorrection","JarpHNBS","JarSWCorrection","JarpHSW","Sal1","Sal2","Sal3","SalMean","JarSalinity","JarTemp","mV.x","VINDTATemp","JarDICraw","JarDICCorr","JarDICFromAT","JarATraw","JarATCorr","JarpHNBSout_DICAT","JarpCO2_DICAT","JarHCO3_DICAT","JarCO3_DICAT","JarCO2_DICAT","JarSatCalc_DICAT","JarSatArag_DICAT","JarATCalc_NBS","JarpCO2_NBS","JarHCO3_NBS","JarCO3_NBS","JarCO2_NBS","JarSatCalcite_NBS","JarSatArg_NBS","JarATCalc_SW","JarpCO2_SW","JarHCO3_SW","JarCO3_SW","JarCO2_SW","JarSatCalcite_SW","JarSatArg_SW","AbnormalCount","FertNormalCount","FertVolumemL","LarvaePermL","mLFor995Zygotes","mLJarActual","PercentFert","PropAbnormal","SedgewickAreauL","TotalLarvaeMethylation75mL","TotalLarvaeMethylationRemaining","TotalmL","UnfertCount","DateCross","LarvaeDNAAgeHours","AccTankOrder","AdultDateAcclimation","AdultDateCollected","AdultDateExposed","AdultLength","AdultTotalWeight","AdultWidth","TrtTankOrder","DateSampGonadMantle","Date","mV_1","mV_2","mV_3","mV_mean","salinity_1","salinity_2","salinity_3","sal_mean","pH_batch","pH_meas","NBScorr","pHNBS","Swcorr","pHSW","salinity_batch","Salinity","temperature","mV.y","VindtaTemp","DIC_raw","DIC_corr","DIC_fromAlk","Alk_raw","Alk_corr","AT_Calc_NBS","pCO2_NBS","HCO3_NBS","CO3_NBS","CO2_NBS","SatCalcite_NBS","SatArag_NBS","AT_Calc_SW","pCO2_SW","HCO3_SW","CO3_SW","CO2_SW","SatCalcite_SW","SatArag_SW","pCO2_ATDIC","HCO3_ATDIC","CO3_ATDIC","CO2_ATDIC","SatCalcite_ATDIC","SatArag_ATDIC","EggDiamum","DateCount","Filter100um1","Filter100um2","Filter10um1","Filter10um2","Filter20um1","Filter20um2","Filter20um3","Filter20umPercDiff","NumPhotos","NumSWR","PercentAbnormal","SWRAbnormal","SWRD","SWRFacingAway","SWRFacingAwayAbnormal","SWRRound","SWRTotal","SWRUnsure","Total1mL","TotalLarvae","OrigTotalLarvae","GrowthPerDay","MajMinRat","PerimDiamRat","fit","upr","lwr"
"194","J209_B1","400","CF07_B1","CM02_B1","6",288967.9,3671.1872428,1.0221294824,657.45955434,74.104999363,0.5381410993,0.7787698413,0.8672839168,5.5,661.71458923,271.62612085,97.411150725,86.478915701,545.34226942,556.86449175,2045.5306,230.560257,8.872,0.9917287376,20180713,-76,-76,-76,-76,7.732954545,0.1379609,7.870915445,0.0539847,7.786939245,NA,NA,NA,NA,19.99433333,19.1,NA,NA,NA,1295.708086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1337,612.9879316,1232.298107,41.38095476,22.02905849,1.092797404,0.668665389,1349.63501,527.8315676,1228.943578,47.79576284,18.96877879,1.262201074,0.772320806,5,158,25,3160,0.314873418,0.3,0.963414634,0.030674847,50,237000,73312,1.889240506,1,20180710,8,1,20180607,20180605,20180615,3.21,79.48,2.46,1,20180710,20180642.3333333,-70.0833333333333,-70.0833333333333,-69.9166666666667,-70.0277777783333,19.825,19.8,19.7833333333333,19.8027777775,11.75,7.637668301,0.136440678416667,7.77410897941667,0.0533898306666667,7.69105813166667,11.75,19.7740113716667,19.55,145.2,24.3859995,1451,1453.3688665,1453.840104,1503.705,1511.843405,1482.6085815,824.91612575,1384.479135,39.71444879,29.175340635,1.052787773,0.644152748,1496.0199585,707.49856455,1382.1996315,46.14647599,25.02281702,1.2232991475,0.7484802065,611.9069698,1376.7906605,54.91202303,21.666241075,1.4562071245,0.8909164905,61.5706718037931,20190205,NA,NA,NA,NA,NA,NA,NA,0,30,1,NA,0,0,0,0,0,0,0,0,NA,NA,4.1781091864023,1.18909425536569,3.11232333013098,74.6261477528201,78.5318812937566,70.8784863608197
"195","J210_B1","400","CF05_B1","CM01_B1","6",231007.4,2934.8291624,1.0190115637,588.67229849,66.351701813,0.5245352145,0.7836510031,0.8752062843,5.5,588.28574552,243.59508528,87.65815456,77.868490407,490.58916471,499.9053423,1820.54,205.20063118,8.872,0.993697972,20180713,-34,-34,-34,-34,7.017045455,0.1373629,7.154408355,0.0537507,7.070796155,NA,NA,NA,NA,19.90766667,19.08,NA,NA,NA,1361.640356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1258.547852,3209.184841,1238.234556,7.956139879,115.4497069,0.210221925,0.128558967,1275.376953,2798.377678,1251.646549,9.32284334,100.6710111,0.246333788,0.15064279,8,101,25,505,1.97029703,2,0.901785714,0.073394495,200,37875,6565,11.82178218,3,20180710,76.8,1,20180607,20180605,20180615,2.6,38.32,1.9,2,20180710,20180642.3333333,-72.3333333333333,-72.3333333333333,-72.4166666666667,-72.3611111108333,19.7416666666667,19.7333333333333,19.725,19.7333333333333,11.75,7.67778692166667,0.13596151175,7.8137484335,0.0532023306666667,7.73098925241667,11.75,19.704566925,19.4333333333333,142.45,25.07,1333.07,1337.594503,1341.115419,1400.69,1413.328932,1364.039551,774.5823844,1274.493303,35.68055215,27.42061376,0.946827298,0.578834306,1376.610962,663.4477338,1272.575898,41.53218109,23.48639011,1.102107463,0.67376343,441.5657631,1260.71861,61.24420492,15.63165453,1.625190239,0.993545354,60.9116862514815,20190205,NA,NA,NA,NA,NA,NA,NA,0,30,1,NA,0,0,0,0,0,0,0,0,NA,NA,1.81333852050617,1.17736844808522,3.09228432943563,65.7531859588421,69.3261727495488,61.7535531593723
"196","J211_B1","400","CF05_B1","CM01_B1","6",311457.7,3956.9084835,1.0224119951,679.81319816,76.624571479,0.5317446284,0.7734378831,0.8646071323,5.5,685.62359741,280.41391457,100.941162746,89.687733976,564.76728793,580.1919818,2127.248,239.77096484,8.872,0.9906984931,20180713,-76,-76,-76,-76,7.732954545,0.1379609,7.870915445,0.0539847,7.786939245,NA,NA,NA,NA,19.99433333,19.1,NA,NA,NA,1295.708086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1337,612.9879316,1232.298107,41.38095476,22.02905849,1.092797404,0.668665389,1349.63501,527.8315676,1228.943578,47.79576284,18.96877879,1.262201074,0.772320806,8,101,25,505,1.97029703,2,0.901785714,0.073394495,200,37875,6565,11.82178218,3,20180710,76.8,1,20180607,20180605,20180615,2.6,38.32,1.9,2,20180710,20180642.3333333,-72.3333333333333,-72.3333333333333,-72.4166666666667,-72.3611111108333,19.7416666666667,19.7333333333333,19.725,19.7333333333333,11.75,7.67778692166667,0.13596151175,7.8137484335,0.0532023306666667,7.73098925241667,11.75,19.704566925,19.4333333333333,142.45,25.07,1333.07,1337.594503,1341.115419,1400.69,1413.328932,1364.039551,774.5823844,1274.493303,35.68055215,27.42061376,0.946827298,0.578834306,1376.610962,663.4477338,1272.575898,41.53218109,23.48639011,1.102107463,0.67376343,441.5657631,1260.71861,61.24420492,15.63165453,1.625190239,0.993545354,60.9116862514815,20190205,NA,NA,NA,NA,NA,NA,NA,0,30,1,NA,0,0,0,0,0,0,0,0,NA,NA,5.23762840917284,1.18197471596186,3.12973184873757,76.7508710739838,80.6297169634231,72.9448914054067
"197","J212_B1","400","CF05_B1","CM05_B1","6",219096.4,2783.5060872,1.0168006024,569.28800347,64.166817343,0.5101806837,0.7737353165,0.8763058504,5.5,569.3601165,237.76620627,85.384118397,75.774826222,481.80516641,488.69178983,1769.931,199.49628043,8.872,0.9930067111,20180713,-35,-34,-34,-34.33333333,7.022727273,0.1373629,7.160090173,0.0537507,7.076477973,NA,NA,NA,NA,19.90766667,19.08,NA,NA,NA,1361.640356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1260.103271,3170.726419,1239.505054,8.069175009,114.0661738,0.213208608,0.130385441,1276.797852,2764.412091,1252.737448,9.453848493,99.4491067,0.249795285,0.152759632,1,91,25,455,2.186813187,2.2,0.900990099,0.010869565,200,34125,5369,13.12087912,9,20180710,7.8,1,20180607,20180605,20180615,2.6,38.32,1.9,2,20180710,20180642.3333333,-72.3333333333333,-72.3333333333333,-72.4166666666667,-72.3611111108333,19.7416666666667,19.7333333333333,19.725,19.7333333333333,11.75,7.67778692166667,0.13596151175,7.8137484335,0.0532023306666667,7.73098925241667,11.75,19.704566925,19.4333333333333,142.45,25.07,1333.07,1337.594503,1341.115419,1400.69,1413.328932,1364.039551,774.5823844,1274.493303,35.68055215,27.42061376,0.946827298,0.578834306,1376.610962,663.4477338,1272.575898,41.53218109,23.48639011,1.102107463,0.67376343,441.5657631,1260.71861,61.24420492,15.63165453,1.625190239,0.993545354,60.9116862514815,20190205,NA,NA,NA,NA,NA,NA,NA,0,30,1,NA,0,0,0,0,0,0,0,0,NA,NA,1.08504369717284,1.16473450915195,3.11056695249755,63.7694356037525,67.4687312142895,59.9367508608835
"198","J213_B1","2600","EF07_B1","EM02_B1","6",248832.9,3161.2928914,1.0158420914,605.77767579,68.279719995,0.4859510278,0.7852127146,0.8782703169,5.5,602.86325951,254.59214188,91.186211931,80.978757002,516.53017369,526.07858017,1886.348,212.61812443,8.872,0.9942123094,20180713,-34,-34,-34,-34,7.017045455,0.1373629,7.154408355,0.0537507,7.070796155,NA,NA,NA,NA,19.90766667,19.08,NA,NA,NA,1361.640356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1258.547852,3209.184841,1238.234556,7.956139879,115.4497069,0.210221925,0.128558967,1275.376953,2798.377678,1251.646549,9.32284334,100.6710111,0.246333788,0.15064279,2,88,25,448.9795918,2.216136364,2.2,0.92631579,0.022222222,196,33673,5298,13.29681818,5,20180710,77.3,3,20180607,20180605,20180615,3.4,93.6,2.5,3,20180710,20180642.3333333,-37,-37.0833333333333,-37.3333333333333,-37.1388888891667,19.8333333333333,19.825,19.8166666666667,19.825,11.75,7.07412142758333,0.136630063416667,7.210751491,0.0534639378333333,7.12758536541667,11.75,19.8014584708333,19.1166666666667,181.725,24.6590005,1691.44,1704.1297795,1708.1934525,1625.18,1630.0804595,1577.050293,3945.100269,1552.1432185,10.206738867,141.77978215,0.2699587215,0.1650157095,1597.8740235,3434.504027,1568.724422,11.975285095,123.43003265,0.3167351585,0.1936082065,2687.754619,1591.7413005,15.787759905,96.600679565,0.417570871,0.2552487995,61.174710018,20190207,NA,NA,NA,NA,NA,NA,NA,0,30,1,NA,0,0,0,0,0,0,0,0,NA,NA,2.368336659,1.14652544473928,3.11426285380187,67.5275875049152,71.3390744866382,63.9191417362145
"199","J214_B1","2600","EF07_B1","EM01_B1","6",309206.5,3928.3081554,1.0192508415,673.51277989,75.914425144,0.512952652,0.7807124903,0.8599485553,5.6,678.37600239,278.75260757,100.683200659,89.424466624,566.69076589,581.57977191,2125.3422,239.5561542,8.872,0.9900386342,20180713,-77,-77,-77,-77,7.75,0.1379609,7.8879609,0.0539847,7.8039847,NA,NA,NA,NA,19.99433333,19.1,NA,NA,NA,1295.708086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1340.29895,589.0277978,1231.529592,43.01052876,21.16799881,1.135831554,0.694997303,1353.16272,507.0534702,1227.822442,49.66360528,18.22207253,1.31152747,0.802502845,9,99,25,291.1764706,3.417171717,3.4,0.868421053,0.083333333,340,21838,1339,20.5030303,6,20180710,9,3,20180607,20180605,20180615,3.4,93.6,2.5,3,20180710,20180642.3333333,-37,-37.0833333333333,-37.3333333333333,-37.1388888891667,19.8333333333333,19.825,19.8166666666667,19.825,11.75,7.07412142758333,0.136630063416667,7.210751491,0.0534639378333333,7.12758536541667,11.75,19.8014584708333,19.1166666666667,181.725,24.6590005,1691.44,1704.1297795,1708.1934525,1625.18,1630.0804595,1577.050293,3945.100269,1552.1432185,10.206738867,141.77978215,0.2699587215,0.1650157095,1597.8740235,3434.504027,1568.724422,11.975285095,123.43003265,0.3167351585,0.1936082065,2687.754619,1591.7413005,15.787759905,96.600679565,0.417570871,0.2552487995,61.174710018,20190207,NA,NA,NA,NA,NA,NA,NA,0,30,1,NA,0,0,0,0,0,0,0,0,NA,NA,4.91323837533333,1.16641050070246,3.15626369328717,76.1508592639708,80.249617591476,72.1634886489534
"200","J215_B1","2600","EF07_B1","EM01_B1","6",235411.8,2990.7847791,1.0201069928,602.20791388,67.877357289,0.5326844828,0.7718818935,0.866574216,7.7,595.99603703,245.96316766,88.171123024,78.216714841,496.43095051,502.77028672,1846.9104,208.17294859,8.872,0.9916735181,20180713,-36,-36,-36,-36,7.051136364,0.1373629,7.188499264,0.0537507,7.104887064,NA,NA,NA,NA,19.90766667,19.08,NA,NA,NA,1361.640356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1267.692993,2984.58611,1245.613459,8.657126678,107.3698178,0.228743821,0.139885834,1283.739868,2600.172308,1257.964731,10.13505485,93.54061726,0.26779453,0.163766877,9,99,25,291.1764706,3.417171717,3.4,0.868421053,0.083333333,340,21838,1339,20.5030303,6,20180710,9,3,20180607,20180605,20180615,3.4,93.6,2.5,3,20180710,20180642.3333333,-37,-37.0833333333333,-37.3333333333333,-37.1388888891667,19.8333333333333,19.825,19.8166666666667,19.825,11.75,7.07412142758333,0.136630063416667,7.210751491,0.0534639378333333,7.12758536541667,11.75,19.8014584708333,19.1166666666667,181.725,24.6590005,1691.44,1704.1297795,1708.1934525,1625.18,1630.0804595,1577.050293,3945.100269,1552.1432185,10.206738867,141.77978215,0.2699587215,0.1650157095,1597.8740235,3434.504027,1568.724422,11.975285095,123.43003265,0.3167351585,0.1936082065,2687.754619,1591.7413005,15.787759905,96.600679565,0.417570871,0.2552487995,61.174710018,20190207,NA,NA,NA,NA,NA,NA,NA,0,30,1,NA,0,0,0,0,0,0,0,0,NA,NA,2.234215757,1.18674225681946,3.0676160910882,67.0349043600345,70.9800392673575,63.5216686816215
"201","J216_B1","400","CF06_B1","CM01_B1","4",217555.2,2763.925941,1.0143366393,566.44550324,63.846427325,0.4906768287,0.7846315565,0.8788731201,5.5,564.15768971,238.60005586,85.463858648,75.783221832,481.1603917,490.50460089,1763.144,198.73128947,8.872,0.9934792881,20180713,-35,-35,-35,-35,7.034090909,0.1373629,7.171453809,0.0537507,7.087841609,NA,NA,NA,NA,19.90766667,19.08,NA,NA,NA,1361.640356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1263.176392,3095.044748,1241.9971,8.299759984,111.3435426,0.219301263,0.134111339,1279.606567,2697.609877,1254.873467,9.721024376,97.04591199,0.256854768,0.157076782,6,117,25,2166.666667,0.459230769,0.5,0.854014599,0.048780488,54,162500,47667,2.755384615,14,20180710,8.3,1,20180607,20180605,20180615,3.5,61.08,2.25,3,20180710,20180642.3333333,-72.75,-72.5833333333333,-72.6666666666667,-72.6666666666667,19.8416666666667,19.8333333333333,19.8333333333333,19.8361111108333,11.75,7.68313138491667,0.136706730083333,7.819838115,0.0534939378333333,7.73662532275,11.75,19.8125695816667,19.4083333333333,144.6,24.9820005,1411.015,1420.959411,1423.0474765,1478.905,1482.7135055,1456.826355,736.7055159,1352.6700065,41.98666075,26.30275578,1.1111097025,0.6794602095,1470.2041015,632.6716656,1349.709504,48.661115435,22.58880312,1.287744928,0.787475919,550.90559435,1345.9886555,55.28778062,19.682986465,1.463297898,0.8948474405,64.6139843452,20190207,NA,NA,NA,NA,NA,NA,NA,0,30,1,NA,0,0,0,0,0,0,0,0,NA,NA,-0.255852340066665,1.15038133528062,3.11326868576904,63.7511960504632,67.4330575401474,59.7718135343359
"202","J217_B1","400","CF06_B1","CM01_B1","4",316067.9,4015.4786825,1.0190377262,679.21566361,76.557220877,0.5079358768,0.7640981386,0.8689088708,5.5,684.71482649,284.42138333,102.12342896,90.721626254,575.72604752,588.63220801,2137.049,240.87567629,8.872,0.9910374002,20180713,-74,-75,-75,-74.66666667,7.710227273,0.1379609,7.848188173,0.0539847,7.764211973,NA,NA,NA,NA,19.99433333,19.1,NA,NA,NA,1295.708086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1332.681396,646.3825544,1233.179727,39.29922583,23.2291671,1.037822646,0.635027207,1345.034058,556.7985531,1230.289801,45.40854833,20.0097706,1.199158985,0.733746353,6,117,25,2166.666667,0.459230769,0.5,0.854014599,0.048780488,54,162500,47667,2.755384615,14,20180710,8.3,1,20180607,20180605,20180615,3.5,61.08,2.25,3,20180710,20180642.3333333,-72.75,-72.5833333333333,-72.6666666666667,-72.6666666666667,19.8416666666667,19.8333333333333,19.8333333333333,19.8361111108333,11.75,7.68313138491667,0.136706730083333,7.819838115,0.0534939378333333,7.73662532275,11.75,19.8125695816667,19.4083333333333,144.6,24.9820005,1411.015,1420.959411,1423.0474765,1478.905,1482.7135055,1456.826355,736.7055159,1352.6700065,41.98666075,26.30275578,1.1111097025,0.6794602095,1470.2041015,632.6716656,1349.709504,48.661115435,22.58880312,1.287744928,0.787475919,550.90559435,1345.9886555,55.28778062,19.682986465,1.463297898,0.8948474405,64.6139843452,20190207,NA,NA,NA,NA,NA,NA,NA,0,30,1,NA,0,0,0,0,0,0,0,0,NA,NA,3.98107884393333,1.16486444653969,3.14660636829726,75.9113431132298,79.6210463273593,72.0156890968546
"203","J218_B1","400","CF06_B1","CM03_B1","6",217964.5,2769.125885,1.015872114,567.91921812,64.012535857,0.4912509343,0.7738813116,0.8744707069,6.7,564.85613381,238.18594192,85.121572338,75.551094662,481.93040836,491.09613546,1768.347,199.3177412,8.872,0.9923132841,20180713,-36,-36,-36,-36,7.051136364,0.1373629,7.188499264,0.0537507,7.104887064,NA,NA,NA,NA,19.90766667,19.08,NA,NA,NA,1361.640356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1267.692993,2984.58611,1245.613459,8.657126678,107.3698178,0.228743821,0.139885834,1283.739868,2600.172308,1257.964731,10.13505485,93.54061726,0.26779453,0.163766877,2,117,25,2340,0.425213675,0.4,0.879699248,0.016806723,50,175500,52884,2.551282051,14,20180710,76.4,1,20180607,20180605,20180615,3.5,61.08,2.25,3,20180710,20180642.3333333,-72.75,-72.5833333333333,-72.6666666666667,-72.6666666666667,19.8416666666667,19.8333333333333,19.8333333333333,19.8361111108333,11.75,7.68313138491667,0.136706730083333,7.819838115,0.0534939378333333,7.73662532275,11.75,19.8125695816667,19.4083333333333,144.6,24.9820005,1411.015,1420.959411,1423.0474765,1478.905,1482.7135055,1456.826355,736.7055159,1352.6700065,41.98666075,26.30275578,1.1111097025,0.6794602095,1470.2041015,632.6716656,1349.709504,48.661115435,22.58880312,1.287744928,0.787475919,550.90559435,1345.9886555,55.28778062,19.682986465,1.463297898,0.8948474405,64.6139843452,20190208,NA,NA,NA,NA,NA,NA,NA,0,30,1,NA,0,0,0,0,0,0,0,0,NA,NA,-0.200482829399998,1.15089522826569,3.11410724968257,63.4129554347417,67.168564571062,59.6025548037365
"204","J219_B1","400","CF02_B1","CM02_B1","6",300457.8,3817.1604612,1.0208437989,663.78637486,74.818121602,0.5193540636,0.7522136226,0.8688674363,7.3,669.03762381,275.96904615,99.241603807,88.159125929,557.48256104,570.14915773,2078.1756,234.23981064,8.872,0.991674346,20180713,-76,-76,-76,-76,7.732954545,0.1379609,7.870915445,0.0539847,7.786939245,NA,NA,NA,NA,19.99433333,19.1,NA,NA,NA,1295.708086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1337,612.9879316,1232.298107,41.38095476,22.02905849,1.092797404,0.668665389,1349.63501,527.8315676,1228.943578,47.79576284,18.96877879,1.262201074,0.772320806,41,59,25,412.5874126,2.411610169,2.4,0.526785714,0.41,143,30944,4373,14.46966102,12,20180710,8,2,20180607,20180605,20180615,3.53,120.32,2.5,2,20180710,20180642.3333333,-72.3333333333333,-72.3333333333333,-72.4166666666667,-72.3611111108333,19.7416666666667,19.7333333333333,19.725,19.7333333333333,11.75,7.67778692166667,0.13596151175,7.8137484335,0.0532023306666667,7.73098925241667,11.75,19.704566925,19.4333333333333,142.45,25.07,1333.07,1337.594503,1341.115419,1400.69,1413.328932,1364.039551,774.5823844,1274.493303,35.68055215,27.42061376,0.946827298,0.578834306,1376.610962,663.4477338,1272.575898,41.53218109,23.48639011,1.102107463,0.67376343,441.5657631,1260.71861,61.24420492,15.63165453,1.625190239,0.993545354,60.7613464676,20190208,NA,NA,NA,NA,NA,NA,NA,0,30,1,NA,0,0,0,0,0,0,0,0,NA,NA,4.68559171146667,1.17281534159533,3.12983678609096,75.1543837912988,79.1529302946437,71.4025452094232
"205","J220_B1","400","CF02_B1","CM02_B1","6",219306.5,2786.1752987,1.0185680895,571.81969464,64.452174779,0.5189974622,0.7765832581,0.8734760839,5.5,571.87831223,235.61187891,85.066834806,75.622333215,479.23985892,487.92080961,1774.7298,200.03717313,8.872,0.9911539811,20180713,-34,-33,-34,-33.66666667,7.011363636,0.1373629,7.148726536,0.0537507,7.065114336,NA,NA,NA,NA,19.90766667,19.08,NA,NA,NA,1361.640356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1256.979248,3248.068981,1236.94729,7.844557401,116.8485552,0.207273626,0.126755966,1273.944946,2832.723849,1250.540264,9.193532624,101.9066069,0.242917062,0.148553328,41,59,25,412.5874126,2.411610169,2.4,0.526785714,0.41,143,30944,4373,14.46966102,12,20180710,8,2,20180607,20180605,20180615,3.53,120.32,2.5,2,20180710,20180642.3333333,-72.3333333333333,-72.3333333333333,-72.4166666666667,-72.3611111108333,19.7416666666667,19.7333333333333,19.725,19.7333333333333,11.75,7.67778692166667,0.13596151175,7.8137484335,0.0532023306666667,7.73098925241667,11.75,19.704566925,19.4333333333333,142.45,25.07,1333.07,1337.594503,1341.115419,1400.69,1413.328932,1364.039551,774.5823844,1274.493303,35.68055215,27.42061376,0.946827298,0.578834306,1376.610962,663.4477338,1272.575898,41.53218109,23.48639011,1.102107463,0.67376343,441.5657631,1260.71861,61.24420492,15.63165453,1.625190239,0.993545354,60.7613464676,20190211,NA,NA,NA,NA,NA,NA,NA,0,30,1,NA,0,0,0,0,0,0,0,0,NA,NA,1.2302761038,1.17226048338162,3.10422134371973,64.32631751654,67.9870774145758,60.4733348654444
"206","J221_B1","2600","EF05_B1","EM05_B1","6",301957.1,3836.2082896,1.0230392825,672.62913403,75.814825748,0.538564503,0.7778429012,0.8636637826,5.5,677.48988543,274.92950458,99.50548691,88.437956293,557.7000907,568.24178556,2095.493,236.19172678,8.872,0.9913574,20180713,-76,-77,-77,-76.66666667,7.744318182,0.1379609,7.882279082,0.0539847,7.798302882,NA,NA,NA,NA,19.99433333,19.1,NA,NA,NA,1295.708086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1339.193359,596.9134768,1231.796038,42.46069417,21.45138789,1.121311401,0.686112651,1351.979126,513.8917545,1228.20687,49.03342882,18.46782119,1.294885631,0.792319968,1,168,25,3360,0.296130952,0.3,0.913043478,0.00591716,50,252000,77952,1.776785714,15,20180710,8.3,1,20180607,20180605,20180615,3.6,67.91,2.45,3,20180710,20180642.3333333,-37,-37.0833333333333,-37.3333333333333,-37.1388888891667,19.8333333333333,19.825,19.8166666666667,19.825,11.75,7.07412142758333,0.136630063416667,7.210751491,0.0534639378333333,7.12758536541667,11.75,19.8014584708333,19.1166666666667,181.725,24.6590005,1691.44,1704.1297795,1708.1934525,1625.18,1630.0804595,1577.050293,3945.100269,1552.1432185,10.206738867,141.77978215,0.2699587215,0.1650157095,1597.8740235,3434.504027,1568.724422,11.975285095,123.43003265,0.3167351585,0.1936082065,2687.754619,1591.7413005,15.787759905,96.600679565,0.417570871,0.2552487995,59.7795940951724,20190211,NA,NA,NA,NA,NA,NA,NA,0,30,1,NA,0,0,0,0,0,0,0,0,NA,NA,5.3450772176092,1.19491184766582,3.11631030158632,76.1939915932922,79.9098010393236,72.1215308864231
"207","J222_B1","2600","EF05_B1","EM05_B1","6",238961.6,3035.8831464,1.0176604332,597.3579429,67.330696899,0.5098708689,0.7815119478,0.882058986,5.5,595.59522823,249.70878182,89.394247083,79.378101175,505.06725823,510.46858645,1843.8352,207.82633004,8.872,0.9943687287,20180713,-35,-35,-35,-35,7.034090909,0.1373629,7.171453809,0.0537507,7.087841609,NA,NA,NA,NA,19.90766667,19.08,NA,NA,NA,1361.640356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1263.176392,3095.044748,1241.9971,8.299759984,111.3435426,0.219301263,0.134111339,1279.606567,2697.609877,1254.873467,9.721024376,97.04591199,0.256854768,0.157076782,1,168,25,3360,0.296130952,0.3,0.913043478,0.00591716,50,252000,77952,1.776785714,15,20180710,8.3,1,20180607,20180605,20180615,3.6,67.91,2.45,3,20180710,20180642.3333333,-37,-37.0833333333333,-37.3333333333333,-37.1388888891667,19.8333333333333,19.825,19.8166666666667,19.825,11.75,7.07412142758333,0.136630063416667,7.210751491,0.0534639378333333,7.12758536541667,11.75,19.8014584708333,19.1166666666667,181.725,24.6590005,1691.44,1704.1297795,1708.1934525,1625.18,1630.0804595,1577.050293,3945.100269,1552.1432185,10.206738867,141.77978215,0.2699587215,0.1650157095,1597.8740235,3434.504027,1568.724422,11.975285095,123.43003265,0.3167351585,0.1936082065,2687.754619,1591.7413005,15.787759905,96.600679565,0.417570871,0.2552487995,59.7795940951724,20190211,NA,NA,NA,NA,NA,NA,NA,0,30,1,NA,0,0,0,0,0,0,0,0,NA,NA,2.51703426794253,1.16748011343854,3.08792033325004,67.0992513179,70.8296614186973,63.2667768862867
"208","J223_B1","400","CF07_B1","CM02_B1","6",222599.6,2828.0124256,1.0162881916,574.86053563,64.794920607,0.5011438652,0.7802899826,0.8764440083,7.1,572.73428579,241.14918489,86.221789671,76.496120616,487.002033,494.07770372,1784.8088,201.17321912,8.872,0.9937172694,20180713,-35,-35,-35,-35,7.034090909,0.1373629,7.171453809,0.0537507,7.087841609,NA,NA,NA,NA,19.90766667,19.08,NA,NA,NA,1361.640356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1263.176392,3095.044748,1241.9971,8.299759984,111.3435426,0.219301263,0.134111339,1279.606567,2697.609877,1254.873467,9.721024376,97.04591199,0.256854768,0.157076782,5,158,25,3160,0.314873418,0.3,0.963414634,0.030674847,50,237000,73312,1.889240506,1,20180710,8,1,20180607,20180605,20180615,3.21,79.48,2.46,1,20180710,20180642.3333333,-70.0833333333333,-70.0833333333333,-69.9166666666667,-70.0277777783333,19.825,19.8,19.7833333333333,19.8027777775,11.75,7.637668301,0.136440678416667,7.77410897941667,0.0533898306666667,7.69105813166667,11.75,19.7740113716667,19.55,145.2,24.3859995,1451,1453.3688665,1453.840104,1503.705,1511.843405,1482.6085815,824.91612575,1384.479135,39.71444879,29.175340635,1.052787773,0.644152748,1496.0199585,707.49856455,1382.1996315,46.14647599,25.02281702,1.2232991475,0.7484802065,611.9069698,1376.7906605,54.91202303,21.666241075,1.4562071245,0.8909164905,61.5706718037931,20190206,NA,NA,NA,NA,NA,NA,NA,0,30,1,NA,0,0,0,0,0,0,0,0,NA,NA,1.07474960106896,1.15968095113115,3.10530216519517,64.5193502265552,68.5854380411448,60.8915432368777
