MorphID,JarID,ImageID,CilExtruded,MorphNotes,Flag,JarTrt,CrossID,F1LarvaeCount,F1TotalLarvaeWtg,F1WtPerLarvae,AreaPix2,Compactness,Eccentricity,Extent,FormFactor,MajorAxisLengthPix,MaxFeretDiamPix,MaxRadiusPix,MeanRadiusPix,MedianRadiusPix,MinFeretDiamPix,MinorAxisLengthPix,PerimeterPix,Solidity,Pix_per_um,MaxFeretDiamum,SurfaceAreaum2,Perimeterum
J171_B1_16,J171_B1,16,,,F,Exposed,CF08_CM04_B1_QG,243,-0.0005,-2.05761E-06,215340,1.012047562,0.468289222,0.75957672,0.887240094,556.9652839,555.8246126,236.9155968,85.01050363,75.43208866,482.2468248,492.1207343,1746.412,0.992828344,8.892,62.50839098,2723.490098,196.4026091
J171_B1_17,J171_B1,17,,,F,Exposed,CF08_CM04_B1_QG,243,-0.0005,-2.05761E-06,260166,1.027392296,0.585802677,0.748532661,0.860267526,639.4509445,641.8473339,253.8601977,92.23908041,82.15229759,517.231974,518.2453933,1949.456,0.992059058,8.892,72.18256117,3290.422239,219.237067
J172_B1_1,J172_B1,1,,,F,Control,EF04_EM05_B1_QG,374,-0.0004,-1.15865E-06,337908,1.01147934,0.463447031,0.788601834,0.878227151,696.5909034,700.3956025,303.6083003,107.0102637,94.66784037,607.6519602,617.2663525,2198.876,0.994407144,8.892,78.76693685,4273.656042,247.2869996
J172_B1_2,J172_B1,2,,,F,Control,EF04_EM05_B1_QG,374,-0.0004,-1.15865E-06,342260,1.014947968,0.486644384,0.750076704,0.871987679,706.6379949,702.2570754,299.347624,107.1196646,95,601.0445988,617.3190669,2220.894,0.993963789,8.892,78.97627928,4328.697506,249.7631579
J172_B1_4,J172_B1,4,,,F,Control,EF04_EM05_B1_QG,374,-0.0004,-1.15865E-06,329621,1.013615272,0.470242378,0.755254481,0.8670109,689.95044,685.1313743,295.3675676,104.8138431,92.80086206,595.0719314,608.9070061,2185.748,0.992335181,8.892,77.050312,4168.847078,245.8106163
J172_B1_5,J172_B1,5,,,F,Control,EF04_EM05_B1_QG,374,-0.0004,-1.15865E-06,349389,1.016657274,0.48781008,0.777633108,0.861569879,714.7895169,712.0372181,303.4023731,107.2521369,95.01578816,610.9112373,623.9753547,2257.43,0.988566336,8.892,80.07616038,4418.860787,253.8720198
J172_B1_6,J172_B1,6,,,F,Control,EF04_EM05_B1_QG,374,-0.0004,-1.15865E-06,338748,1.00930485,0.432736073,0.77341845,0.880681049,691.3968776,684.0497058,304.1052449,107.3924638,95,611.7644396,623.308566,2198.538,0.994524578,8.892,76.92866687,4284.279854,247.2489879
J172_B1_7,J172_B1,7,,,F,Control,EF04_EM05_B1_QG,374,-0.0004,-1.15865E-06,333494,1.011827862,0.429162235,0.781748711,0.866729883,686.2888391,686.1843776,299.7232056,105.3917262,93.21480569,605.0039553,619.8748989,2198.908,0.98880862,8.892,77.16873342,4217.83044,247.2905983
J172_B1_8,J172_B1,8,,,F,Control,EF04_EM05_B1_QG,374,-0.0004,-1.15865E-06,331711,1.011097241,0.451868319,0.749548072,0.876396475,688.0052429,684.4808252,300.4663043,106.0144476,93.86160024,601.9058489,613.7589162,2180.894,0.995066828,8.892,76.97715083,4195.280134,245.2647323
J172_B1_9,J172_B1,9,,,F,Control,EF04_EM05_B1_QG,374,-0.0004,-1.15865E-06,325207,1.008308585,0.428570612,0.743313296,0.878606273,676.4356918,672.2685475,296.1418579,105.0088365,92.91393867,599.119938,611.1652555,2156.69,0.99276506,8.892,75.60375028,4113.021475,242.542735
J172_B1_10,J172_B1,10,,,F,Control,EF04_EM05_B1_QG,374,-0.0004,-1.15865E-06,322353,1.008454448,0.440681955,0.800538903,0.889393888,675.4705224,674.7629213,296.3258342,105.2272386,93.02150289,595.6068482,606.3451035,2134.144,0.996220362,8.892,75.88426915,4076.925809,240.0071975
J172_B1_11,J172_B1,11,,,F,Control,EF04_EM05_B1_QG,374,-0.0004,-1.15865E-06,346754,1.016948882,0.481954529,0.749915115,0.865660198,711.0467163,709.1868583,301.4232904,106.7430974,94.75230868,608.3903732,623.0164514,2243.582,0.989757166,8.892,79.7556071,4385.534901,252.3146649
J173_B1_1,J173_B1,1,,,F,Control,EF06_EM06_B1_QG,367,0.0005,1.27157E-06,334891,1.017397401,0.498324482,0.770395675,0.862468301,702.1277918,691.6942966,293.5864438,105.0970572,93.05912099,592.8372148,608.7381997,2208.946,0.990135338,8.892,77.78838243,4235.498851,248.4194782
J173_B1_2,J173_B1,2,,,F,Control,EF06_EM06_B1_QG,367,0.0005,1.27157E-06,305449,1.020879675,0.531595841,0.756211626,0.861181624,678.3729728,669.3414674,279.6640842,100.2372559,89,564.4311487,574.5806511,2111.188,0.990646476,8.892,75.27456898,3863.134239,237.4255511
J173_B1_3,J173_B1,3,,,F,Control,EF06_EM06_B1_QG,367,0.0005,1.27157E-06,307265,1.026685537,0.557177603,0.786455454,0.862445895,687.918968,673.0289741,273.5854528,99.91256876,89,554.5457121,571.2433374,2115.902,0.988775651,8.892,75.68926834,3886.101909,237.9556905
J173_B1_4,J173_B1,4,,,F,Control,EF06_EM06_B1_QG,367,0.0005,1.27157E-06,292058,1.019841494,0.537097313,0.79349787,0.872932381,664.1389659,654.2858702,271.5529414,98.16845686,87.23531395,546.6128036,560.214692,2050.45,0.992653444,8.892,73.58140691,3693.772969,230.5949168
J173_B1_5,J173_B1,5,,,F,Control,EF06_EM06_B1_QG,367,0.0005,1.27157E-06,286819,1.024724488,0.555389826,0.804586513,0.865469547,663.6153005,660.6398414,267.0318333,96.78216253,86.12200648,539.2602801,551.8559328,2040.718,0.991239105,8.892,74.29597857,3627.513265,229.5004498
J173_B1_6,J173_B1,6,,,F,Control,EF06_EM06_B1_QG,367,0.0005,1.27157E-06,338796,1.013666143,0.448375752,0.746934402,0.884338794,695.5868467,695.4861609,297.8338463,106.3273609,94.36630755,599.5972459,621.746942,2194.142,0.994094924,8.892,78.21481791,4284.886929,246.7546109
J173_B1_7,J173_B1,7,,,F,Control,EF06_EM06_B1_QG,367,0.0005,1.27157E-06,287559,1.019439587,0.534501464,0.786458191,0.874896986,658.3399348,648.6077397,270.717565,97.8972235,86.97700846,541.5345767,556.407549,2032.31,0.995192907,8.892,72.94284072,3636.872338,228.5548808
J173_B1_8,J173_B1,8,,,F,Control,EF06_EM06_B1_QG,367,0.0005,1.27157E-06,340256,1.014884995,0.467012851,0.796682674,0.863569054,700.833717,704.0511345,301.0946695,106.0278477,93.96275858,606.980461,619.7125847,2225.15,0.989747819,8.892,79.17804032,4303.352126,250.2417904
J173_B1_9,J173_B1,9,,,F,Control,EF06_EM06_B1_QG,367,0.0005,1.27157E-06,324622,1.021834113,0.528455443,0.744218142,0.869643969,698.9861757,692.3698434,287.8680253,103.145122,91.67878708,582.2475429,593.4120296,2165.824,0.990332254,8.892,77.86435486,4105.622749,243.5699505
J173_B1_10,J173_B1,10,,,F,Control,EF06_EM06_B1_QG,367,0.0005,1.27157E-06,314360,1.014463424,0.485082278,0.799308398,0.886604243,676.7756236,677.0974819,288.0069444,102.8433194,91.21403401,577.9887798,591.8189746,2110.832,0.995033694,8.892,76.14681533,3975.835178,237.3855151
J174_B1_1,J174_B1,1,,,F,Exposed,CF01_CM02_B1_QG,681,0.0009,1.32159E-06,218452,1.008949991,0.411308588,0.787120811,0.876933905,552.3957587,551.1778297,242.216845,85.70885217,75.92759709,489.2705507,503.5066115,1769.292,0.993871674,8.892,61.98581081,2762.848792,198.9757085
J174_B1_2,J174_B1,2,,,F,Exposed,CF01_CM02_B1_QG,681,0.0009,1.32159E-06,197639,1.00731557,0.335091143,0.813165247,0.875926077,517.0303978,531.3266415,234.3608329,81.38640049,72.00694411,470.7828375,487.1386563,1683.866,0.992791625,8.892,59.7533335,2499.618555,189.368646
J174_B1_3,J174_B1,3,,,F,Exposed,CF01_CM02_B1_QG,681,0.0009,1.32159E-06,216188,1.010797356,0.451570929,0.792324072,0.875405144,555.3231731,561.8941181,242.9855963,85.27702097,75.42545989,494.4963083,495.478896,1761.636,0.992395952,8.892,63.19097145,2734.215089,198.1147099
J174_B1_5,J174_B1,5,,,F,Exposed,CF01_CM02_B1_QG,681,0.0009,1.32159E-06,222136,1.007770555,0.398078934,0.790491442,0.876048278,555.0867869,558.1621628,246.1625479,86.60051307,76.53757247,507.1864808,509.2095115,1785.05,0.993410387,8.892,62.77127337,2809.441797,200.7478632
J174_B1_6,J174_B1,6,,,F,Exposed,CF01_CM02_B1_QG,681,0.0009,1.32159E-06,192240,1.014190663,0.482578136,0.72247047,0.876157411,528.8282575,533.3713528,221.237429,79.67309721,70.71067812,454.4259697,463.175775,1660.488,0.989451308,8.892,59.98328304,2431.335267,186.7395412
J174_B1_7,J174_B1,7,,,F,Exposed,CF01_CM02_B1_QG,681,0.0009,1.32159E-06,222521,1.019849707,0.540185179,0.759656975,0.848368497,580.2883499,584.3320974,232.2154172,84.65784858,75.23961722,469.9903277,488.3394438,1815.508,0.984231664,8.892,65.71436093,2814.311044,204.1731894
J174_B1_9,J174_B1,9,,,F,Exposed,CF01_CM02_B1_QG,681,0.0009,1.32159E-06,208157,1.019669636,0.545661161,0.768489838,0.869220772,562.1798762,557.5840744,227.8815482,83.06697693,73.8241153,463.5287185,471.110056,1734.744,0.992301165,8.892,62.70626118,2632.643858,195.0904184
J174_B1_11,J174_B1,11,,,F,Exposed,CF01_CM02_B1_QG,681,0.0009,1.32159E-06,202233,1.010915574,0.466429859,0.811170831,0.873317297,539.1870829,540.8807632,231.0346294,82.36213769,72.83543094,463.6820829,476.9423485,1705.866,0.991778215,8.892,60.82779613,2557.720688,191.84278
J174_B1_12,J174_B1,12,,,F,Exposed,CF01_CM02_B1_QG,681,0.0009,1.32159E-06,179581,1.019342208,0.518218854,0.713330685,0.858934305,517.6708192,530.3630832,213.2838484,76.58531664,68.00735254,436.5876863,442.7369563,1620.896,0.990428339,8.892,59.64497112,2271.231891,182.2869996
J174_B1_13,J174_B1,13,,,F,Exposed,CF01_CM02_B1_QG,681,0.0009,1.32159E-06,187707,1.016144248,0.503437064,0.761152269,0.866389078,526.1310426,523.1797014,219.6929676,78.85160701,70.00714249,447.5448887,454.594004,1650.018,0.989272303,8.892,58.83712341,2374.004625,185.5620783
J175_B1_1,J175_B1,1,,,F,Control,CF03_CM03_B1_QG,658,0.0009,1.36778E-06,328798,1.028436549,0.584589118,0.727693234,0.874432387,718.907901,707.8594493,282.1364918,103.8139616,92.43916919,565.1770554,583.2711903,2173.734,0.994612483,8.892,79.60632583,4158.438271,244.4595142
J175_B1_2,J175_B1,2,,,F,Control,CF03_CM03_B1_QG,658,0.0009,1.36778E-06,277909,1.022977592,0.539781818,0.796611287,0.873595712,649.3982193,647.1862174,263.0931394,95.41734126,84.97058314,534.0933016,546.6666412,1999.406,0.991331923,8.892,72.78297542,3514.824973,224.8544759
J175_B1_3,J175_B1,3,,,F,Control,CF03_CM03_B1_QG,658,0.0009,1.36778E-06,316632,1.015595619,0.488615284,0.748273662,0.865326103,680.2587343,677.0598201,288.9584745,102.8695209,91.1811384,580.1368378,593.525299,2144.334,0.99304998,8.892,76.14257986,4004.57006,241.1531714
J175_B1_4,J175_B1,4,,,F,Control,CF03_CM03_B1_QG,658,0.0009,1.36778E-06,317636,1.014923553,0.497070287,0.747540644,0.872241614,682.7279637,670.4103221,284.8859421,103.1368914,91.48223871,579.216053,592.4100723,2139.2,0.992883992,8.892,75.39477307,4017.268045,240.5757985
J175_B1_5,J175_B1,5,,,F,Control,CF03_CM03_B1_QG,658,0.0009,1.36778E-06,313092,1.020813986,0.511828291,0.736534553,0.861178457,682.6970736,672.8513952,280.8558349,101.209245,89.89438247,569.7662584,586.4967083,2137.442,0.988735517,8.892,75.66929771,3959.798281,240.3780927
J175_B1_6,J175_B1,6,,,F,Control,CF03_CM03_B1_QG,658,0.0009,1.36778E-06,328695,1.022090327,0.546193288,0.792198402,0.863336102,707.374012,695.8577441,284.7384765,103.8634998,92.34717104,573.4882142,592.5383307,2187.316,0.991798753,8.892,78.2566064,4157.13559,245.9869546
J175_B1_7,J175_B1,7,,,F,Control,CF03_CM03_B1_QG,658,0.0009,1.36778E-06,323304,1.016820792,0.490986877,0.768717188,0.865491212,688.2559487,680.9618198,291.2404505,103.5071992,91.78235124,584.1942709,599.5858484,2166.602,0.991422903,8.892,76.58140124,4088.953482,243.6574449
J175_B1_8,J175_B1,8,,,F,Control,CF03_CM03_B1_QG,658,0.0009,1.36778E-06,293922,1.024557119,0.550492846,0.773326317,0.859032476,670.6533836,665.8175426,271.0737907,98.06250585,87.20091743,547.5476736,559.8881907,2073.558,0.991285168,8.892,74.87826615,3717.347714,233.1936572
J175_B1_9,J175_B1,9,,,F,Control,CF03_CM03_B1_QG,658,0.0009,1.36778E-06,294449,1.025031613,0.560684013,0.822157133,0.877427166,673.661127,662.8883767,269.267525,98.25238949,87.32124598,539.926964,557.8115238,2053.546,0.993211597,8.892,74.54885028,3724.012891,230.9430949
J175_B1_10,J175_B1,10,,,F,Control,CF03_CM03_B1_QG,658,0.0009,1.36778E-06,338569,1.015299291,0.491831934,0.764756107,0.866625012,703.9535633,695.0892029,297.4054472,106.2979833,94.17536833,597.2409966,612.9254381,2215.71,0.992274439,8.892,78.17017576,4282.015971,249.1801619
J176_B1_1,J176_B1,1,,,F,Exposed,EF04_EM05_B1_QG,536,0.0008,1.49254E-06,232583,1.013633317,0.488140848,0.739692525,0.878084435,582.3974146,585.0846093,240.7405242,87.75371182,78,493.1404599,508.2960019,1824.424,0.992153057,8.892,65.7989889,2941.569135,205.1758884
J176_B1_2,J176_B1,2,,,F,Exposed,EF04_EM05_B1_QG,536,0.0008,1.49254E-06,249489,1.012531172,0.490109816,0.804144346,0.888002478,603.1910687,606.1765419,256.1249695,92.06515878,81.58431222,517.6050654,525.7779467,1878.986,0.994332652,8.892,68.17100111,3155.386,211.3119658
J176_B1_4,J176_B1,4,,,F,Exposed,EF04_EM05_B1_QG,536,0.0008,1.49254E-06,217322,1.020466562,0.512331513,0.771564701,0.856134295,568.7839664,588.4114207,234.0619576,84.143489,74.96665926,479.8327451,488.4647099,1786.018,0.992791229,8.892,66.17312424,2748.557236,200.8567251
J176_B1_5,J176_B1,5,,,F,Exposed,EF04_EM05_B1_QG,536,0.0008,1.49254E-06,246506,1.010542218,0.461035396,0.779958867,0.885676632,594.3342203,602.30391,259.7883754,91.54624982,81,523.5050533,527.4013385,1870.17,0.994535233,8.892,67.73548246,3117.658819,210.3205128
J176_B1_7,J176_B1,7,,,F,Exposed,EF04_EM05_B1_QG,536,0.0008,1.49254E-06,245314,1.007557622,0.403001425,0.756539546,0.885068191,583.8865006,587.4912765,261.3446001,91.29810782,80.77747211,529.487968,534.3725462,1866.284,0.993852081,8.892,66.06964423,3102.583124,209.8834908
J176_B1_8,J176_B1,8,,,F,Exposed,EF04_EM05_B1_QG,536,0.0008,1.49254E-06,264168,1.010632174,0.483807934,0.765671058,0.880275181,619.0185696,624.5774572,267.8843034,94.58489783,83.73768566,539.4270607,541.7490823,1941.94,0.992748898,8.892,70.2403798,3341.037115,218.3918129
J176_B1_9,J176_B1,9,,,F,Exposed,EF04_EM05_B1_QG,536,0.0008,1.49254E-06,265731,1.019787413,0.537325056,0.744832748,0.874139482,633.5316096,633.7712521,261.9618293,93.91056397,83.40863265,527.4960309,534.3048692,1954.5,0.992783823,8.892,71.27431985,3360.804994,219.8043185
J176_B1_10,J176_B1,10,,,F,Exposed,EF04_EM05_B1_QG,536,0.0008,1.49254E-06,219491,1.031569119,0.61073863,0.740790366,0.857923497,593.9138401,610.0131146,234.6167087,84.66647695,75.32595834,470.8457049,470.2801375,1793.036,0.992960773,8.892,68.60246453,2775.989436,201.6459739
J176_B1_11,J176_B1,11,,,F,Exposed,EF04_EM05_B1_QG,536,0.0008,1.49254E-06,245692,1.018462107,0.528472603,0.769673199,0.877270165,607.1126015,615.7661894,252.4202844,89.79642812,80,508.7074816,515.4084596,1876.004,0.990771452,8.892,69.249459,3107.36384,210.9766082
J176_B1_12,J176_B1,12,,,F,Exposed,EF04_EM05_B1_QG,536,0.0008,1.49254E-06,240791,1.020729223,0.558739023,0.758334751,0.877291636,607.5333233,607.6462787,245.0652974,89.26988644,79.37883849,496.8612517,503.8538358,1857.176,0.992048484,8.892,68.33628865,3045.378955,208.8591993
J177_B1_2,J177_B1,2,,,F,Exposed,CF01_CM03_B1_QG,716,0.0008,1.11732E-06,239307,1.015524031,0.470624206,0.749708647,0.868141224,588.5067731,590.8172306,250.4555849,88.9572722,79.0253124,510.6950589,519.2593916,1861.176,0.991467333,8.892,66.44368315,3026.610221,209.3090418
J177_B1_3,J177_B1,3,,,F,Exposed,CF01_CM03_B1_QG,716,0.0008,1.11732E-06,230460,1.008171705,0.431251343,0.78691816,0.87434856,569.773994,573.93815,248.6966023,87.96999053,77.80102827,500.9501593,514.0682347,1819.954,0.990301525,8.892,64.54545097,2914.718715,204.6731894
J177_B1_4,J177_B1,4,,,F,Exposed,CF01_CM03_B1_QG,716,0.0008,1.11732E-06,223117,1.016211551,0.453188117,0.721827887,0.851788916,565.8898277,577.0008666,239.1359446,85.14953614,75.82216035,503.5766464,504.4426264,1814.284,0.98752083,8.892,64.88988603,2821.848891,204.0355376
J177_B1_5,J177_B1,5,,,F,Exposed,CF01_CM03_B1_QG,716,0.0008,1.11732E-06,203482,1.008703841,0.369318123,0.801514149,0.87512647,528.3622891,536.0373121,233.0021459,82.09090327,72.89718787,481.5651025,491.0086769,1709.356,0.990599427,8.892,60.28309853,2573.517285,192.2352677
J177_B1_6,J177_B1,6,,,F,Exposed,CF01_CM03_B1_QG,716,0.0008,1.11732E-06,240778,1.011239775,0.447101401,0.737609901,0.878473683,585.5233814,586.1748886,254.0078739,89.8917863,79.62411695,515.9520009,523.7408745,1855.876,0.991817173,8.892,65.92160241,3045.214539,208.7130004
J177_B1_7,J177_B1,7,,,F,Exposed,CF01_CM03_B1_QG,716,0.0008,1.11732E-06,195749,1.017300153,0.520904619,0.783375154,0.871250416,540.3617311,547.7526814,228.9737976,80.61359494,71.55417528,467.3846382,461.2608187,1680.286,0.991563436,8.892,61.60061644,2475.714977,188.9660369
J177_B1_8,J177_B1,8,,,F,Exposed,CF01_CM03_B1_QG,716,0.0008,1.11732E-06,209134,1.009111406,0.433691185,0.785435562,0.88091736,543.345372,549.7635856,239.0146439,83.93374602,74.24284477,481.9715111,489.5876349,1727.228,0.991529984,8.892,61.82676401,2645.000363,194.2451642
J177_B1_9,J177_B1,9,,,F,Exposed,CF01_CM03_B1_QG,716,0.0008,1.11732E-06,203356,1.046202275,0.641184284,0.731170269,0.829396445,582.5754111,588.5006372,221.6528818,79.4834866,70.66116331,452.2721086,447.0607611,1755.304,0.978793042,8.892,66.18315758,2571.923713,197.4026091
J177_B1_10,J177_B1,10,,,F,Exposed,CF01_CM03_B1_QG,716,0.0008,1.11732E-06,201901,1.017681771,0.496854142,0.797611523,0.852737681,545.043358,556.044063,230.1586409,80.86439584,71.70076708,470.2765769,473.0071919,1724.91,0.987728065,8.892,62.53307051,2553.521753,193.9844804
J177_B1_11,J177_B1,11,,,F,Exposed,CF01_CM03_B1_QG,716,0.0008,1.11732E-06,173116,1.010045835,0.429152856,0.758150127,0.872366949,494.0516015,500.9830336,218.634398,76.01538917,67.17886572,447.7088957,446.243156,1579.152,0.989245591,8.892,56.34087197,2189.46648,177.5924426
J178_B1_1,J178_B1,1,,,F,Exposed,EF05_EM01_B1_QG,373,0.001,2.5916E-06,216365,1.019796275,0.53774832,0.764589267,0.866048047,571.752284,575.069561,235.5949915,84.70644981,75.02666193,471.7027027,482.047448,1771.852,0.99315603,8.892,64.67269017,2736.453678,199.2636077
J178_B1_3,J178_B1,3,,,F,Exposed,EF05_EM01_B1_QG,373,0.001,2.5916E-06,161280,1.023863507,0.55645055,0.758946848,0.850901983,497.6157322,508.1928768,200.2498439,71.58050035,63.78871374,415.9503395,413.4593223,1543.318,0.981869985,8.892,57.15169555,2039.77191,173.5625281
J178_B1_5,J178_B1,5,,,F,Exposed,EF05_EM01_B1_QG,373,0.001,2.5916E-06,210074,1.02024576,0.516569768,0.771043919,0.865352929,559.8628625,561.4846391,233.6942447,83.2539306,74.02702209,472.7295697,479.3798338,1746.604,0.992663962,8.892,63.14492118,2656.888915,196.4242015
J178_B1_6,J178_B1,6,,,F,Exposed,EF05_EM01_B1_QG,373,0.001,2.5916E-06,193322,1.032241621,0.622881331,0.740910223,0.870942631,560.1581634,555.8102194,216.4486082,79.82971804,71.11258679,432.8035078,438.2208812,1670.132,0.993823368,8.892,62.50677231,2445.019749,187.8241116
J178_B1_8,J178_B1,8,,,F,Exposed,EF05_EM01_B1_QG,373,0.001,2.5916E-06,223083,1.025233414,0.54125815,0.760399624,0.862524829,582.7497974,583.2778069,239.2697223,85.28019033,75.95393341,478.660507,490.0089418,1802.82,0.993756807,8.892,65.59579475,2821.41888,202.7462888
J178_B1_9,J178_B1,9,,,F,Exposed,EF05_EM01_B1_QG,373,0.001,2.5916E-06,208077,1.032647555,0.602455774,0.728816112,0.869488068,576.7917738,577.4703456,223.8258251,82.22869943,73.40980861,452.5212358,460.3676615,1734.144,0.993485054,8.892,64.94268394,2631.632066,195.022942
J178_B1_10,J178_B1,10,,,F,Exposed,EF05_EM01_B1_QG,373,0.001,2.5916E-06,320631,1.024496109,0.527157969,0.782909034,0.863587331,695.3042225,695.509166,282.8002829,102.1420467,90.80198236,572.6591146,590.8467965,2160.004,0.990382848,8.892,78.21740508,4055.146994,242.9154296
J178_B1_11,J178_B1,11,,,F,Exposed,EF05_EM01_B1_QG,373,0.001,2.5916E-06,198600,1.023078297,0.559413815,0.781982124,0.872262412,552.5138958,546.3853951,221.3255521,80.79083892,72.02777242,455.5430057,457.9724271,1691.496,0.990802895,8.892,61.44685055,2511.772701,190.2267206
J178_B1_12,J178_B1,12,,,F,Exposed,EF05_EM01_B1_QG,373,0.001,2.5916E-06,218365,1.013482246,0.512003744,0.751634999,0.878380922,568.1379798,568.0158448,241.8677324,86.02995447,76.15773106,486.177998,488.0209893,1767.482,0.994036645,8.892,63.87942474,2761.748469,198.7721547
J178_B1_13,J178_B1,13,,,F,Exposed,EF05_EM01_B1_QG,373,0.001,2.5916E-06,191819,1.026821717,0.584468153,0.745373932,0.864566856,548.6737569,551.518812,219.1004336,78.85982461,70.21395873,447.0364724,445.2030213,1669.75,0.988752635,8.892,62.02415789,2426.010714,187.7811516
J179_B1_1,J179_B1,1,,,F,Exposed,CF02_CM03_B1_QG,535,0.0009,1.68224E-06,185851,1.009537563,0.329199647,0.790152588,0.87210389,501.4104899,518.3097529,227.2663635,78.62137649,69.63476143,475.0580278,473.4620403,1636.452,0.991054693,8.892,58.2894459,2350.531059,184.0364372
J179_B1_2,J179_B1,2,,,F,Exposed,CF02_CM03_B1_QG,535,0.0009,1.68224E-06,226358,1.023410215,0.572494705,0.730479288,0.851559303,592.5581321,589.5710305,234.2007686,86.12195229,76.53757247,476.326776,485.8434005,1827.66,0.990955416,8.892,66.30353469,2862.839099,205.5398111
J179_B1_3,J179_B1,3,,,F,Exposed,CF02_CM03_B1_QG,535,0.0009,1.68224E-06,209672,1.012603693,0.459536671,0.761712392,0.877492469,548.4894572,552.8155208,237.303603,83.83955128,74.27651042,481.9846117,487.1457362,1732.82,0.991335882,8.892,62.16998659,2651.804662,194.8740441
J179_B1_5,J179_B1,5,,,F,Exposed,CF02_CM03_B1_QG,535,0.0009,1.68224E-06,213797,1.01714845,0.504777604,0.780577299,0.867862055,561.9941225,568.2006688,235.0531855,84.34675169,74.81310046,472.1468844,485.1411033,1759.464,0.992532688,8.892,63.90021017,2703.975167,197.8704453
J179_B1_6,J179_B1,6,,,F,Exposed,CF02_CM03_B1_QG,535,0.0009,1.68224E-06,225498,1.018878587,0.523743301,0.810441308,0.871639731,580.9115159,577.8390779,238.8493249,86.06252065,76.53103945,485.9967434,494.8646588,1803.05,0.99195214,8.892,64.98415181,2851.962339,202.7721547
J179_B1_7,J179_B1,7,,,F,Exposed,CF02_CM03_B1_QG,535,0.0009,1.68224E-06,195325,1.024151271,0.553577362,0.765944348,0.860364902,547.1750166,541.7840898,222.7666941,80.07804375,71.30918594,447.7539984,455.6861265,1689.05,0.991230786,8.892,60.92938482,2470.352482,189.9516419
J179_B1_8,J179_B1,8,,,F,Exposed,CF02_CM03_B1_QG,535,0.0009,1.68224E-06,217239,1.014907975,0.452767582,0.754383284,0.849035879,557.9698239,565.8992843,235.3253068,83.53338934,74.24957912,476.6173348,497.5018393,1793.126,0.983268873,8.892,63.641395,2747.507502,201.6560954
J179_B1_10,J179_B1,10,,,F,Exposed,CF02_CM03_B1_QG,535,0.0009,1.68224E-06,226916,1.014386542,0.485573992,0.753673442,0.884016527,575.0655781,580.9388952,246.6029197,87.30291572,77.46612163,499.1989908,502.719782,1796.004,0.993452606,8.892,65.33275924,2869.896346,201.9797571
J179_B1_11,J179_B1,11,,,F,Exposed,CF02_CM03_B1_QG,535,0.0009,1.68224E-06,200152,1.014031508,0.463434084,0.801608407,0.864259834,536.8128633,545.8763596,229.5952961,81.42988216,72.11102551,468.9610557,475.6867316,1705.936,0.990692092,8.892,61.38960409,2531.401459,191.8506523
J179_B1_12,J179_B1,12,,,F,Exposed,CF02_CM03_B1_QG,535,0.0009,1.68224E-06,205369,1.017369356,0.503005235,0.781792227,0.83339085,550.5858247,565.2610017,229.4449825,80.76533862,71.56116265,464.4586693,475.8621689,1759.738,0.980583521,8.892,63.56961333,2597.38292,197.9012596
J180_B1_1,J180_B1,1,,,F,Control,CF02_CM03_B1_QG,549,0.0008,1.45719E-06,226077,1.034320158,0.618073362,0.798926411,0.859125936,605.2385981,597.3181732,227.378539,85.21184325,76.02631123,464.2063201,475.7904224,1818.464,0.989647263,8.892,67.17478331,2859.285181,204.505623
J180_B1_2,J180_B1,2,,,F,Control,CF02_CM03_B1_QG,549,0.0008,1.45719E-06,304818,1.017546751,0.514283251,0.772199422,0.871692869,673.0265074,669.3549133,282.1949681,101.0085195,89.64373932,566.5384615,577.2012575,2096.252,0.995004056,8.892,75.27608112,3855.153733,235.745839
J180_B1_3,J180_B1,3,,,F,Control,CF02_CM03_B1_QG,549,0.0008,1.45719E-06,317156,1.021906412,0.5309212,0.760580539,0.852176582,691.4520489,682.4375429,281.7037451,101.6550287,90.13878189,567.5401373,585.9511208,2162.602,0.987974138,8.892,76.747362,4011.197296,243.2076023
J180_B1_4,J180_B1,4,,,F,Control,CF02_CM03_B1_QG,549,0.0008,1.45719E-06,306189,1.021763765,0.529891302,0.801141314,0.866872653,679.1304281,667.854026,278.6198126,100.4019535,89.14033879,559.6976033,575.9471325,2106.794,0.991563955,8.892,75.10729037,3872.493312,236.931399
J180_B1_5,J180_B1,5,,,F,Control,CF02_CM03_B1_QG,549,0.0008,1.45719E-06,323455,1.020707578,0.531565823,0.754206422,0.862565551,698.0131942,686.9119303,284.9298159,102.9323462,91.44397192,578.390572,591.2290325,2170.78,0.988599722,8.892,77.25055446,4090.863238,244.1273054
J180_B1_6,J180_B1,6,,,F,Control,CF02_CM03_B1_QG,549,0.0008,1.45719E-06,273779,1.021879564,0.54557625,0.733339226,0.86252063,645.3984602,639.1822901,260.2786968,94.95154115,84.38009244,522.2502347,540.8834006,1997.194,0.992530076,8.892,71.88284864,3462.591231,224.605713
J180_B1_7,J180_B1,7,,,F,Control,CF02_CM03_B1_QG,549,0.0008,1.45719E-06,298299,1.019846961,0.511358994,0.824978428,0.874713006,665.968646,655.351051,276.7236889,99.10041067,88,555.9277242,572.3116088,2070.132,0.99138229,8.892,73.70119782,3772.705363,232.8083671
