pHLogSN,Site,LogIntMin,DateTimeGMT,TempF,mV,pH,CalibpH,Buffer,CuOn
20430933,BARN,0.016,2019-09-03 12:11:18,71.12,-58.52,7.73,,,N
20430933,BARN,0.016,2019-09-03 12:11:19,71.12,-58.50,7.73,,,N
20430933,BARN,0.016,2019-09-03 12:11:20,71.12,-58.50,7.73,,,N
20430933,BARN,0.016,2019-09-03 12:11:21,71.12,-58.50,7.73,,,N
20430933,BARN,0.016,2019-09-03 12:11:22,71.12,-58.50,7.73,,,N
20430933,BARN,0.016,2019-09-03 12:11:23,71.12,-58.50,7.73,,,N
20430933,BARN,0.016,2019-09-03 12:11:24,71.12,-58.50,7.73,,,N
20430933,BARN,0.016,2019-09-03 12:11:25,71.12,-58.50,7.73,,,N
20430933,BARN,0.016,2019-09-03 12:11:26,71.12,-58.50,7.73,,,N
20430933,BARN,0.016,2019-09-03 12:11:27,71.12,-58.58,7.73,,,N
20430933,BARN,0.016,2019-09-03 12:11:28,71.12,-58.55,7.73,,,N
20430933,BARN,0.016,2019-09-03 12:11:29,71.12,-58.53,7.73,,,N
20430933,BARN,0.016,2019-09-03 12:11:30,71.12,-58.52,7.73,,,N
20430933,BARN,0.016,2019-09-03 12:11:31,71.12,-58.52,7.73,,,N
20430933,BARN,0.016,2019-09-03 12:11:32,71.12,-58.52,7.73,,,N
20430933,BARN,0.016,2019-09-03 12:11:33,71.12,-58.52,7.73,,,N
20430933,BARN,0.016,2019-09-03 12:11:34,71.12,-58.52,7.73,,,N
20430933,BARN,0.016,2019-09-03 12:11:35,71.12,-58.52,7.73,,,N
20430933,BARN,0.016,2019-09-03 12:11:36,71.12,-58.52,7.73,,,N
20430933,BARN,0.016,2019-09-03 12:11:37,71.12,-58.52,7.73,,,N
20430933,BARN,0.016,2019-09-03 12:11:38,71.12,-58.52,7.73,,,N
20430933,BARN,0.016,2019-09-03 12:11:39,71.12,-58.52,7.73,,,N
20430933,BARN,0.016,2019-09-03 12:11:40,71.12,-58.52,7.73,,,N
20430933,BARN,0.016,2019-09-03 12:11:41,71.12,-58.52,7.73,,,N
20430933,BARN,0.016,2019-09-03 12:11:42,71.12,-58.52,7.73,,,N
20430933,BARN,0.016,2019-09-03 12:11:43,71.12,-58.52,7.73,,,N
20430933,BARN,0.016,2019-09-03 12:11:44,71.12,-58.52,7.73,,,N
20430933,BARN,0.016,2019-09-03 12:11:45,71.12,-58.52,7.73,,,N
20430933,BARN,0.016,2019-09-03 12:11:46,71.12,-58.52,7.73,,,N
20430933,BARN,0.016,2019-09-03 12:11:47,71.12,-58.52,7.73,,,N
20430933,BARN,0.016,2019-09-03 12:11:48,71.12,-58.52,7.73,,,N
20430933,BARN,0.016,2019-09-03 12:11:49,71.12,-58.52,7.73,,,N
20430933,BARN,0.016,2019-09-03 12:11:50,71.12,-58.52,7.73,,,N
20430933,BARN,0.016,2019-09-03 12:11:51,71.12,-58.53,7.73,,,N
20430933,BARN,0.016,2019-09-03 12:11:52,71.12,-58.52,7.73,,,N
20430933,BARN,0.016,2019-09-03 12:11:53,71.12,-58.52,7.73,,,N
20430933,BARN,0.016,2019-09-03 12:11:54,71.12,-58.52,7.73,,,N
20430933,BARN,0.016,2019-09-03 12:11:55,71.12,-58.52,7.73,,,N
20430933,BARN,0.016,2019-09-03 12:11:56,71.12,-58.52,7.73,,,N
20430933,BARN,0.016,2019-09-03 12:11:57,71.12,-58.52,7.73,,,N
20430933,BARN,0.016,2019-09-03 12:11:58,71.12,-58.52,7.73,,,N
20430933,BARN,0.016,2019-09-03 12:11:59,71.12,-58.52,7.73,,,N
20430933,BARN,0.016,2019-09-03 12:12:00,71.12,-58.52,7.73,,,N
20430933,BARN,0.016,2019-09-03 12:12:01,71.12,-58.52,7.73,,,N
20430933,BARN,0.016,2019-09-03 12:12:02,71.12,-58.53,7.73,,,N
20430933,BARN,0.016,2019-09-03 12:12:03,71.12,-58.53,7.73,,,N
20430933,BARN,0.016,2019-09-03 12:12:04,71.12,-58.53,7.73,,,N
