"","JarID","FemaleID","CrossID","LarvaeAreaPix2","LarvaeAreaum2","LarvaeCompactness","LarvaeDiamPix","LarvaeDiamum","LarvaeEccentricity","LarvaeExtent","LarvaeFormFactor","LarvaeImageID","LarvaeMajorAxisLengthPix","LarvaeMaxRadiusPix","LarvaeMeanRadiusPix","LarvaeMedianRadiusPix","LarvaeMinDiamPix","LarvaeMinorAxisLengthPix","LarvaeMorphID","LarvaeMorphNotes","LarvaePerimeterPix","LarvaePerimeterum","LarvaePixPerum","LarvaeSolidity","BarcodeJar","BarcodeJarNotes","JarSeatable","JarTrt","Larvae","AbnormalCount","BlockID.x","CrossType","FertNormalCount","FertQGNotes","FertVolumemL","LarvaePermL","mLFor995Zygotes","mLJarActual","PercentFert","PersonFert","SedgewickAreauL","TimeFertCount","TotalLarvaeMethylation75mL","TotalLarvaeMethylationRemaining","TotalmL","UnfertCount","Key","CrossNotes","DateCross","DateMethFreeze","LarvaeDNAAgeHours","MaleID","QGMeth","TimeCross","TimeMethFreeze","AdultID","BlockID.y","DateSampGonadMantle","GameteSample","GameteSampleID","GonadAmount","GonadDNA","GonadDNAID","MantleDNA","MantleDNAID","Ooze","ParentIDNotes","ParentTrt","Sex","SpermActivity","TimeGametesStripped","TimeSampGonad","AccTankID","AccTankOrder","AdultDateAcclimation","AdultDateCollected","AdultDateExposed","AdultLength","AdultSampleNotes","AdultTotalWeight","AdultTrt","AdultWidth","TrtTankID","TrtTankOrder","EggAreaPix2","EggAreauM2","EggCenterXPix","EggCenterYPix","EggCompactness","EggDiameteruM","EggEccentricity","EggEulerNumber","EggExtent","EggFormFactor","EggLocationCenterXPix","EggLocationCenterYPix","EggMajorAxisLengthPix","EggMaxFeretDiameterPix","EggMaxRadiusPix","EggMeanRadiusPix","EggMedianRadiusPix","EggMinFeretDiameterPix","EggMinorAxisLengthPix","EggObjectNumber","EggOrientation","EggPerimeterPix","EggSolidity","BottleChemistry","BottleID","DateFilter","DateFixed","JarATCorr","JarATRaw","JarATRecal","JarCalcpH","JarDICCorr","JarDICFromAT","JarDICRaw","JarOmegaArg","JarOmegaCalcite","JarpCO2","JarpH","JarTemp","LarvaeWCNotes","mV1","mV2","mV3","pHBatch","Recalculated","TimeFilter","TimeFixed","TubeID"
"EggLocationCenterXPix",-0.0131932253944938,0.316905708403456,0.318772236098756,0.00567447845208103,0.0131038577523856,0.0381086526205778,0.0122975041159969,0.0242233560939886,0.0689842926279371,0.0191107412632228,0.0440737482184093,0.0256582543924845,0.0184863019732566,0.00360072538953116,0.00993349952829167,0.010897575187324,-0.00398927407524889,-0.00274627279747362,-0.0131134943520474,NA,0.00586874935357579,0.0167300137569859,-0.0269592513385576,0.110034740096612,-0.0139345809183944,-0.0796269568327862,-0.00305235214632983,0.0253642691534558,NA,-0.301873251945758,0.0543125502344232,0.248083793061118,-0.0227166470628624,0.069927087774027,0.197189453555855,-0.0414310403224965,0.170465400075664,NA,0.0661519547038645,0.0746708236878665,0.118232065689415,0.221416979552876,-0.0414311106104676,-0.0419283418851866,0.170465400055834,0.0166889480694755,NA,-0.0643901721329338,0.0543125502344232,0.0354782749475369,NA,0.178336176915719,-0.197189453555855,NA,NA,0.0180112223814393,0.0543125502344232,0.0543125502344232,NA,-0.141341725775552,NA,NA,0.0241879220324565,NA,0.0180112223814393,NA,-0.090342272020169,0.248083793061118,NA,NA,NA,NA,0.280414264267503,0.138675737461508,0.0543125502344232,0.0543125502344232,0.0543125502344232,0.00281722735336775,NA,0.0754630119210323,0.248083793061118,-0.115500951158843,-0.116459132818371,-0.0464132759621746,-0.325255500233058,-0.32525550017542,0.998748926388739,-0.488659142279832,-0.221360846952233,-0.369708055877279,-0.230807400750639,NA,0.197394321464827,0.331094529961546,1,-0.477980577652456,-0.375609922312809,-0.369708056153272,-0.261397310090984,-0.278409576223984,-0.295789077415642,-0.271612425846669,-0.247509570891994,NA,0.0900253249539585,-0.344313075231147,0.25394351509115,0.0571504493725428,NA,0.0543125502344232,0.0543125502344232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00763244013422548,0.0515162706245477,0.0603727801981365,-0.0182852913868273,-0.0191785606672661,-0.018346577045341,-0.0686349597247257,NA,-0.0159510088657052,-0.028604346650891,-0.0138377697081408
"EggLocationCenterYPix",0.0261822189270223,-0.335033359769943,-0.343795446556814,0.129016925672464,0.146131469769246,-0.102981657465789,0.116630805744202,0.146142155989594,-0.0452200235502477,-0.0287216751918142,0.0134999964734885,-0.0350347757785816,0.105369343033417,0.136707987567683,0.123546697506705,0.120139254675932,0.136878991783745,0.126343520364304,0.0261751700589134,NA,0.118437382571764,0.146794512821566,-0.0460189369208421,-0.0465192294363117,0.0285799694130015,0.0698479028701743,-0.0106021282100368,-0.271463757687033,NA,0.146857244398851,-0.57831276161283,-0.278933818595823,-0.111171720062384,0.0918299007040597,-0.135281900805055,0.274051089513149,-0.322503825778846,NA,-0.0607963224539468,0.0216013227391417,-0.36920204776109,0.11876230358574,0.27405119761807,0.271008018391779,-0.322503825668592,0.0613714178195544,NA,0.0703993667597071,-0.57831276161283,-0.533786368172387,NA,-0.179395319047615,0.135281900805055,NA,NA,-0.293064370996844,-0.57831276161283,-0.57831276161283,NA,0.590578665696164,NA,NA,-0.290057835732854,NA,-0.293064370996844,NA,-0.197113734109989,-0.278933818595823,NA,NA,NA,NA,-0.338643672294046,-0.207108555046776,-0.57831276161283,-0.57831276161283,-0.57831276161283,0.0591319272313666,NA,0.0644867366544684,-0.278933818595823,0.239354634049743,0.109395544974051,0.0791234366390266,-0.0169134759155106,-0.0169134761209867,-0.487919075301543,0.999076738650609,-0.0505614832777562,-0.0328124878242208,-0.0609971272639186,NA,0.119745557693059,0.0551660247308294,-0.477980577652456,1,-0.012267781327231,-0.032812487521408,0.0334510750844869,-0.0161611504849281,-0.0168724225405173,0.0152885210476844,0.0226106883257141,NA,-0.257659280557716,0.0019648042018211,-0.0150717962817383,-0.0292028771269239,NA,-0.57831276161283,-0.57831276161283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0555928312354602,-0.0386209126203103,-0.0622900780566482,-0.0747725833355245,-0.0742304522905689,-0.0736340715789441,0.230188742435777,NA,0.0721242986622605,0.331261087554886,0.0275455661069567
"EggMajorAxisLengthPix",0.00907077730837202,-0.195136199839636,-0.181521322425244,0.0867440611903611,0.0811620824619278,-0.0338465589910881,0.0744589880106655,0.0661950171933701,-0.0675246290519785,0.0102261824027221,-0.0139920233981468,-0.00685223847006646,0.0725350810153318,0.0851933558673604,0.0835288604796263,0.0839291978433321,0.0918552003239489,0.0965161696559365,0.0090341179010613,NA,0.0856020076210815,0.0784743121163423,0.0391574030671087,-0.0356130729524664,0.00892531870925603,0.039908872882317,-0.00444276279924573,0.123820865778911,NA,-0.185305825813944,0.263149859483833,-0.184969374427789,0.0142277749758998,-0.182045296259266,-0.0627902658180781,-0.0336904253934782,0.0454385858036903,NA,0.152610982073092,-0.0810947776531454,0.163573875744377,-0.190132438829404,-0.0336904923573892,-0.0337932285911208,0.0454385857328285,-0.172182539427522,NA,-0.0916349469853534,0.263149859483833,0.25264545239649,NA,-0.151416781031018,0.0627902658180781,NA,NA,0.300330496748668,0.263149859483833,0.263149859483833,NA,-0.278232840258434,NA,NA,0.294640646011589,NA,0.300330496748668,NA,0.292856531142716,-0.184969374427789,NA,NA,NA,NA,-0.2044027345839,-0.0931575324072334,0.263149859483833,0.263149859483833,0.263149859483833,-0.0953428558488357,NA,-0.255371670097168,-0.184969374427789,-0.227131910108121,-0.097993421369782,-0.184069843846409,0.930697833096565,0.930697833022361,-0.37448813585595,-0.00607870140999888,0.491163617258708,0.998199260621328,0.549613787503234,NA,-0.193213296265753,-0.531261698244815,-0.375609922312809,-0.012267781327231,1,0.998199260618723,0.679244093057876,0.828303659837249,0.875620180090489,0.684192173784335,0.656172936226311,NA,-0.123552301296184,0.942996038135839,-0.107412084177356,-0.0386297690579041,NA,0.263149859483833,0.263149859483833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0349718694657201,-0.0176926186600579,0.0617276240154251,0.0535994515175198,0.0529093525782821,0.0523272770652096,-0.0769182433249323,NA,-0.0127816376021001,-0.140349642526674,0.00939665724578246
"EggMaxFeretDiameterPix",0.00837700318097189,-0.200743357546459,-0.187510536429009,0.0853609241181682,0.080138257641731,-0.0327397816858218,0.0732047364584464,0.065386752584782,-0.0661702859617889,0.0116755103375639,-0.0136777627273579,-0.006673450705965,0.0715312546641267,0.0834997592956478,0.0822285703989948,0.0826654615836054,0.0899378714922383,0.0950034069190385,0.00833745123801352,NA,0.0843074995051147,0.07761940809909,0.0378186716826416,-0.0352813895091226,0.0082372978280995,0.0395225801070994,-0.00520065740013267,0.126041334764477,NA,-0.1785816688908,0.267956269563092,-0.189236509852639,0.0129967492436202,-0.187815403010411,-0.0728271658269903,-0.0351730964877443,0.0519456605680579,NA,0.153963854738563,-0.0716312920396919,0.16776758928751,-0.190444770776278,-0.0351731793232247,-0.0352415876838536,0.0519456604920574,-0.179741460125976,NA,-0.0965652297080688,0.267956269563092,0.257993282460084,NA,-0.162292658046007,0.0728271658269903,NA,NA,0.291039190820437,0.267956269563092,0.267956269563092,NA,-0.290414411991714,NA,NA,0.285355474900069,NA,0.291039190820437,NA,0.298580909032519,-0.189236509852639,NA,NA,NA,NA,-0.205598746443649,-0.0875942479260225,0.267956269563092,0.267956269563092,0.267956269563092,-0.0829965667466701,NA,-0.246811378181315,-0.189236509852639,-0.231064172806376,-0.0988943091662672,-0.186799412935018,0.928712093176452,0.92871209309968,-0.367121039438013,-0.0265361037227828,0.495208029873876,1,0.553995722304265,NA,-0.211075654683958,-0.549217164278695,-0.369708056153272,-0.032812487521408,0.998199260618723,1,0.671742541914802,0.821487719102335,0.870176700514097,0.677274728728958,0.648186387124136,NA,-0.112805457416104,0.94118734220554,-0.129408806949659,-0.0402484108902336,NA,0.267956269563092,0.267956269563092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0329215240401275,-0.0191138949203772,0.0683284883257313,0.0537488675164723,0.0530433019491289,0.0524533306310295,-0.0787589163582811,NA,-0.0136768906111767,-0.143802462490447,0.00871721995772629
"EggMaxRadiusPix",-0.000566087042572964,-0.464428492168582,-0.436126626996304,0.0820979458194154,0.0705712998511081,-0.0494715025190798,0.0727492339809857,0.057353829507653,-0.0754285964520897,0.00649550924028968,-0.0195450852866444,0.00521812706653745,0.0671397378607818,0.0879183855453976,0.0802614892729318,0.0795273248080556,0.0930990133674335,0.0947733488954019,-0.000636559721760325,NA,0.0826755362774752,0.0683348873051739,0.0549757097768433,-0.0618447719351076,-0.000520853241440283,0.0390747350884776,-0.00244550129384132,0.0346106124062065,NA,-0.0160898593940233,0.0716529815848123,-0.539594309546291,0.0330855001018276,-0.224913748583576,0.0252755945074569,0.0496026089149086,0.051658942624612,NA,0.106734761274901,0.0460994902240502,0.12541555076083,-0.0542410091534866,0.0496026770887033,0.0468538866624,0.0516589425962529,-0.121921625655827,NA,-0.00990079537428854,0.0716529815848123,0.0648962558060785,NA,-0.494479272080071,-0.0252755945074569,NA,NA,0.254705867403662,0.0716529815848123,0.0716529815848123,NA,-0.09682664703191,NA,NA,0.257783790556257,NA,0.254705867403662,NA,0.371631507223813,-0.539594309546291,NA,NA,NA,NA,-0.450074168118175,0.0486422476026881,0.0716529815848123,0.0716529815848123,0.0716529815848123,-0.0158893770335263,NA,-0.318968062042994,-0.539594309546291,-0.306976319178817,0.104738233766616,-0.0696742155122168,0.875134362067655,0.875134362019859,-0.251678289576176,0.0364092753268878,-0.244934018195858,0.671742541822559,-0.180090533361919,NA,0.372822349388562,-0.0583644827021598,-0.261397310090984,0.0334510750844869,0.679244093057876,0.671742541914802,1,0.950395157463024,0.926867345756605,0.997599259242626,0.993833644336994,NA,0.154284240391343,0.851421114305553,-0.00212763198496053,-0.0448921251834921,NA,0.0716529815848123,0.0716529815848123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0100242527431535,-0.0376055050786017,0.0209397725959605,0.0177291289565217,0.0186209027892831,0.0160709272179079,-0.0246392567423395,NA,-0.00712776620968868,-0.0430091632700067,-0.000392600598741493
"EggMeanRadiusPix",0.00205126899386443,-0.362893551424051,-0.331600352738065,0.0991772707340881,0.085117093902932,-0.0490546904350602,0.0908234163420591,0.0718276927894678,-0.0772852115197145,0.0124828160749668,-0.0181053333283531,0.00233789993079713,0.0847570651919644,0.10450013254244,0.0984696589060199,0.0980792821829091,0.111105288091889,0.113104004547678,0.00198376482383478,NA,0.100699496144035,0.0828730623930446,0.0686911672575471,-0.0519653694132454,0.00214418124089761,0.0438487827391552,-0.00274470745468588,0.0588351414012967,NA,-0.058633942267338,0.123230104913408,-0.424161606717021,0.00421141209663384,-0.237251360483377,-0.0195876141638879,0.00276894380352784,0.0980195310490575,NA,0.115095742491491,0.0171749551645065,0.198104610262927,-0.0946047509946804,0.00276892004134766,0.00101319490638253,0.0980195310007257,-0.138317052171947,NA,-0.0356038768469393,0.123230104913408,0.117038889046566,NA,-0.38488425180728,0.0195876141638879,NA,NA,0.266590142561847,0.123230104913408,0.123230104913408,NA,-0.142031994783363,NA,NA,0.266561998812381,NA,0.266590142561847,NA,0.375032812348094,-0.424161606717021,NA,NA,NA,NA,-0.354029915434397,0.0377152276011113,0.123230104913408,0.123230104913408,0.123230104913408,-0.0750175848477061,NA,-0.349640973535534,-0.424161606717021,-0.314232772103611,0.0299589656538095,-0.114918888623871,0.962713190501653,0.96271319049831,-0.272952133994558,-0.0170482746154135,-0.0412650680459042,0.821487719049843,0.0260716668304176,NA,0.252917319778407,-0.22979690382307,-0.278409576223984,-0.0161611504849281,0.828303659837249,0.821487719102335,0.950395157463024,1,0.992879951300645,0.953475392880042,0.946660451705992,NA,0.111112751548896,0.948001080258587,-0.00932469611405806,-0.0354957668542503,NA,0.123230104913408,0.123230104913408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0146891845655624,-0.0223284307910777,0.0317926270485796,0.0281794484739229,0.028340484646296,0.0266358150561524,-0.0392622321270396,NA,-0.00775168963777336,-0.0649709834715372,0.00236484308281289
"EggMedianRadiusPix",0.00377876519087563,-0.343319679233717,-0.314096553123048,0.106801386318225,0.0938310791209227,-0.0522931453651431,0.0971746042476721,0.0796890988391327,-0.0786812751799412,0.014185849592071,-0.0141076031273299,-0.00257994645706493,0.0914764040330728,0.111762105376022,0.105943470247232,0.10553311770402,0.118280814056789,0.120422959017226,0.0037121253944952,NA,0.107611375899547,0.0913137557695081,0.0666939811136645,-0.0479581195556632,0.00389761678589394,0.0467302420352739,-0.00321155032148813,0.0632870390527951,NA,-0.0756181441708298,0.132903989158343,-0.396430625780436,-0.000585681041118918,-0.233040913776259,-0.0254164711906367,-0.00774956123065251,0.10001678926869,NA,0.128705857034984,0.00671107593018222,0.209108908206538,-0.105963372523747,-0.0077496083046267,-0.00923451357059955,0.100016789215266,-0.153230357454148,NA,-0.0426452213666556,0.132903989158343,0.126665038310439,NA,-0.359939400106198,0.0254164711906367,NA,NA,0.254490826185016,0.132903989158343,0.132903989158343,NA,-0.16815747211887,NA,NA,0.253770415212895,NA,0.254490826185016,NA,0.379974390563253,-0.396430625780436,NA,NA,NA,NA,-0.336593817019831,0.0227372414669047,0.132903989158343,0.132903989158343,0.132903989158343,-0.0665521125321751,NA,-0.336450957278083,-0.396430625780436,-0.302370335583865,0.00633420094689458,-0.131345117893903,0.985142427782711,0.985142427785485,-0.289849037860724,-0.0152107875174557,0.0484005543848787,0.870176700476378,0.10946213324201,NA,0.172453891703987,-0.286147650083119,-0.295789077415642,-0.0168724225405173,0.875620180090489,0.870176700514097,0.926867345756605,0.992879951300645,1,0.929762381258238,0.915581521613983,NA,0.0713371364254031,0.974286798406442,-0.0317762233384089,-0.037136798469999,NA,0.132903989158343,0.132903989158343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0141957021888247,-0.0222117781509559,0.0335952819541711,0.0302701160692754,0.0303593667502572,0.0289108327421268,-0.038140114236776,NA,-0.00659395713650141,-0.0699407246028387,0.00413564840221127
"EggMinFeretDiameterPix",0.000652708918021467,-0.461894394586256,-0.433227720627679,0.0797571195279455,0.0677971291951676,-0.0495080872833219,0.0705362807411875,0.0543328215434163,-0.0776027302347985,0.00688001413349645,-0.0215307937460259,0.00621232101500127,0.0647407655734546,0.0856066327106336,0.0779432863860645,0.0772563759017851,0.0911181600614216,0.0930369794972764,0.000577230114284823,NA,0.0806203641599215,0.0655315348648833,0.056551506050517,-0.064199483981276,0.000630428894087151,0.0456731925875203,-0.0016079177168405,0.0414725720538284,NA,-0.00382292384083129,0.0863175637419986,-0.526982261226554,0.0321405633287957,-0.227112199202397,0.0246253289229879,0.0342658936041694,0.0708642895269291,NA,0.106462634079722,0.0439999584624734,0.151656367655832,-0.0778625273192346,0.0342659486279379,0.0315237336228734,0.0708642894931244,-0.12744822963872,NA,-0.0111800539346624,0.0863175637419986,0.078769966284819,NA,-0.487242159280535,-0.0246253289229879,NA,NA,0.266295424994658,0.0863175637419986,0.0863175637419986,NA,-0.10693589513774,NA,NA,0.269082727412144,NA,0.266295424994658,NA,0.368710344728401,-0.526982261226554,NA,NA,NA,NA,-0.425587841911526,0.0781113398083724,0.0863175637419986,0.0863175637419986,0.0863175637419986,-0.00731689005308008,NA,-0.296373039324746,-0.526982261226554,-0.290188908448447,0.116943313196193,-0.0545428522701772,0.880477352803106,0.880477352755939,-0.261638223936296,0.0167222538828678,-0.23953574512258,0.677274728619921,-0.175173799480762,NA,0.362563617876699,-0.0950068129533459,-0.271612425846669,0.0152885210476844,0.684192173784335,0.677274728728958,0.997599259242626,0.953475392880042,0.929762381258238,1,0.995469225224629,NA,0.181816040481504,0.859302599851736,-0.0417350180610366,-0.0464572561702801,NA,0.0863175637419986,0.0863175637419986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0133203298404056,-0.0384474107585118,0.0148808824761509,0.0205540843158339,0.0214549458097612,0.018875878801115,-0.0272345866260568,NA,-0.00763677458030872,-0.050611553310123,0.000784967362825679
"EggMinorAxisLengthPix",0.000725176051674884,-0.459880860006628,-0.431849226049032,0.0738092756176098,0.0613255000001173,-0.0483047811903825,0.0653860781495182,0.0483269923097739,-0.0782074929637977,0.00553057677111707,-0.02016468338656,0.00707899663662479,0.0593979577277061,0.0803769591614655,0.0725669151980166,0.0719221388080831,0.0858171273866004,0.0878086146203231,0.000649253313699769,NA,0.0751502265561169,0.0592091151575959,0.0574038853997273,-0.0603594260285144,0.00072301212175665,0.0436441054003771,-0.00236015919578582,0.0448329475131041,NA,-0.00220200250416561,0.0934346596683274,-0.530270117271948,0.0254200787376551,-0.217637288979145,0.0270810112925554,0.0427111066178853,0.0654444850176093,NA,0.103219345358875,0.0555572065714314,0.139578909761284,-0.0754188724570706,0.0427111683595501,0.0397975780245724,0.0654444849907731,-0.123286371286009,NA,-0.0140531769427732,0.0934346596683274,0.0852647333502796,NA,-0.489057951448366,-0.0270810112925554,NA,NA,0.291852995765654,0.0934346596683274,0.0934346596683274,NA,-0.0976533004765442,NA,NA,0.295973895766683,NA,0.291852995765654,NA,0.372501450852241,-0.530270117271948,NA,NA,NA,NA,-0.432462579792479,0.0693522518841051,0.0934346596683274,0.0934346596683274,0.0934346596683274,-0.0162673380825598,NA,-0.299040976039615,-0.530270117271948,-0.309643505075384,0.133099123736702,-0.0396601242158025,0.857941469863969,0.857941469810155,-0.238730119009147,0.0224060145004805,-0.280585663439864,0.648186387018227,-0.204922799990443,NA,0.405479575288108,-0.0643709832079195,-0.247509570891994,0.0226106883257141,0.656172936226311,0.648186387124136,0.993833644336994,0.946660451705992,0.915581521613983,0.995469225224629,1,NA,0.179804571413029,0.838512116226376,-0.0146776672681203,-0.0464612360031902,NA,0.0934346596683274,0.0934346596683274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0163031904041451,-0.0382510035111024,0.0247164556345106,0.0216097140026245,0.0224917162192689,0.0199096026085501,-0.0314081355272376,NA,-0.00886797460848601,-0.0539187006897427,0.000890293878406971
"EggObjectNumber",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EggOrientation",0.0151462243502296,-0.151074789029518,-0.162508182794711,-0.0137171605563249,-0.0376282562646603,0.0408821292938335,0.00373754464741083,-0.0303708021925578,0.0162942390853505,0.0116832480473393,-0.0202115397521584,0.0266745884804537,-0.0015861725743847,-0.00681382323163875,-0.00835609128929564,-0.00763505015722091,-0.00466150765276506,-0.00827339910633116,0.0149970271165581,NA,-0.00472000170508299,-0.0385975147313515,0.0853114123255494,-0.0222908833604605,0.0156847478025922,0.0792750421630006,0.00885198974337984,0.0491811343049343,NA,0.121188628536957,0.10273659407358,-0.083250652024206,0.0617992345853515,-0.168929767486112,-0.0434711318569909,-0.00506312567410697,0.143575915103522,NA,-0.217470449242299,-0.000306530465745577,0.0723689065595647,-0.123312148134986,-0.00506314573937195,-0.00590605756901396,0.143575914987128,0.141385930878846,NA,-0.00263177731391879,0.10273659407358,0.0996668050397689,NA,-0.0941706079188303,0.0434711318569909,NA,NA,0.0444657456425492,0.10273659407358,0.10273659407358,NA,-0.131804748301593,NA,NA,0.0358374701428176,NA,0.0444657456425492,NA,-0.139929978486474,-0.083250652024206,NA,NA,NA,NA,0.0681428927197742,0.308997059440284,0.10273659407358,0.10273659407358,0.10273659407358,-0.125180744492618,NA,-0.121534253775348,-0.083250652024206,-0.042861315825983,-0.0181479120147476,-0.0546911018249951,0.0292660194959545,0.0292660197177696,0.0937554057537257,-0.269186779835127,-0.271419236766674,-0.112805457656163,-0.307364426749057,NA,0.258541753886328,-0.162684323337168,0.0900253249539585,-0.257659280557716,-0.123552301296184,-0.112805457416104,0.154284240391343,0.111112751548896,0.0713371364254031,0.181816040481504,0.179804571413029,NA,1,0.0275512611682836,-0.339463272097023,0.0664807503038253,NA,0.10273659407358,0.10273659407358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0482898345420737,0.0659523397281534,-0.0156514968468329,0.0237707348740279,0.025159829576681,0.0243018375648535,0.0115357772251327,NA,0.00577100320316579,-0.0474322295119338,0.0158691271745659
"EggPerimeterPix",0.0102726522126151,-0.331527543388807,-0.306035609404405,0.106009150225864,0.0959913742145978,-0.0570331509894297,0.0939798913482301,0.0801392857512088,-0.0847690007747979,0.0135397739096568,-0.0111382329485192,-0.00837552215389403,0.0888502412876268,0.109948760578258,0.104431364030886,0.104088769135021,0.116728309732262,0.119830205153146,0.0102157645538673,NA,0.105722516220782,0.0931543470331965,0.0573877661504225,-0.046820118308495,0.0104324916641463,0.0591753337697398,-0.00451293606473534,0.0782644427296636,NA,-0.0767163951332486,0.16538214062471,-0.351246564660508,0.000243148659885512,-0.21225353965833,-0.0426842011468142,-0.0100197752442156,0.0856083614680778,NA,0.143307889601236,-0.000684836478038521,0.20511689052043,-0.165592985137126,-0.0100198541304663,-0.0110952276643364,0.0856083614029219,-0.181339850679723,NA,-0.061434447836642,0.16538214062471,0.158781388474882,NA,-0.325006708960067,0.0426842011468142,NA,NA,0.264041207915364,0.16538214062471,0.16538214062471,NA,-0.200482120916549,NA,NA,0.262114218939746,NA,0.264041207915364,NA,0.344825732399871,-0.351246564660508,NA,NA,NA,NA,-0.305165371552043,0.00494732697196302,0.16538214062471,0.16538214062471,0.16538214062471,-0.0407118214403398,NA,-0.251989754921194,-0.351246564660508,-0.255604244563568,-0.0110792179312002,-0.138040084291337,0.994529497539566,0.99452949751231,-0.338415433197534,0.00502282335822878,0.213436545213263,0.941187342132025,0.276488468332815,NA,0.0179160014506227,-0.450895800980955,-0.344313075231147,0.0019648042018211,0.942996038135839,0.94118734220554,0.851421114305553,0.948001080258587,0.974286798406442,0.859302599851736,0.838512116226376,NA,0.0275512611682836,1,-0.144771993071189,-0.0473998035729409,NA,0.16538214062471,0.16538214062471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0135351278374513,-0.0291302625803891,0.0480399630466094,0.0368747807016596,0.0367723295516072,0.0357334550559782,-0.0420490540938216,NA,-0.00443228363370395,-0.0862673121757995,0.0107288581755729
"EggSolidity",-0.0476456313725449,0.437600974230935,0.437334614925209,-0.00519344049601778,-0.012069058570467,0.0109495602302559,-0.00186271984608355,-0.0106533074358291,0.0266755374196193,0.0156304647165079,0.0693349699115337,-0.00899463309298082,0.00147895335117118,-0.000767682751369575,0.00193025111588783,0.00225608732160927,-0.0033121886148823,-0.00666367423497029,-0.0475326187617636,NA,-0.0059528272932672,-0.0149894811772576,0.0201180451303548,0.0927124938451564,-0.0487769212438765,-0.0953703374803299,-0.00302465115873248,-0.00872265345146618,NA,-0.43503328074562,-0.0197272260384132,0.127367374089976,0.0552370746152775,-0.100901394665707,0.0397226191006324,0.254669075613426,-0.153957488621685,NA,0.116977002052359,-0.136622186100623,-0.208674861897417,0.357550543758109,0.254669234843411,0.255541030000308,-0.153957488546239,0.0357839879480514,NA,0.0373176386709356,-0.0197272260384132,-0.0220562105046316,NA,0.197392980827824,-0.0397226191006324,NA,NA,-0.010706984775367,-0.0197272260384132,-0.0197272260384132,NA,0.0452649495610758,NA,NA,-0.00845850178094948,NA,-0.010706984775367,NA,0.103580158237498,0.127367374089976,NA,NA,NA,NA,-0.00259513657624265,-0.249972028747439,-0.0197272260384132,-0.0197272260384132,-0.0197272260384132,-0.218465650595063,NA,-0.460392691061463,0.127367374089976,-0.269879721408312,-0.0435571146882464,-0.00263527614947906,-0.113202523064009,-0.113202523333384,0.249387158353824,-0.0108410515897504,-0.0865630538088108,-0.129408806456392,-0.0862462560216967,NA,0.372107237351282,0.769447901923426,0.25394351509115,-0.0150717962817383,-0.107412084177356,-0.129408806949659,-0.00212763198496053,-0.00932469611405806,-0.0317762233384089,-0.0417350180610366,-0.0146776672681203,NA,-0.339463272097023,-0.144771993071189,1,-0.026864206507825,NA,-0.0197272260384132,-0.0197272260384132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0114524000653304,-0.0322338319776557,0.0460244066312318,-0.00499962856699315,-0.00435949410595537,-0.00503940731525019,-0.0708581393853931,NA,-0.0393322722623658,-0.0106516634872106,-0.0488136893661293
